parts_id,parts_name
i1-3060,PETRON side decal BLANK GEN-VPI-RON100 90mm x 475mm WAYNE
i1-3061,PETRON side decal BLANK GEN-VPI-EURO5 90mm x 475mm WAYNE
i1-3062,PETRON side decal GEN-VPI-RON95  90mm x 475mm WAYNE
i1-3063,PETRON side decal GEN-VPI-RON97  90mm x 475mm WAYNE
i1-3064,PETRON side decal GEN-VPI-DIESEL  90mm x 475mm WAYNE
i1-3065,PETRON side decal BLANK GEN-VPI-RON95  90mm x 475mm WAYNE
i1-3066,PETRON side decal BLANK GEN-VPI-RON97  90mm x 475mm WAYNE
i1-3067,PETRON side decal BLANK GEN-VPI-DIESEL  90mm x 475mm WAYNE
i1-3068,300-30 Cimtek filter (70012)
i1-3069,Fill riser 110mm U bolt support bracket kit
i1-3070,S-APSF-110  Adjustable pipework support foot
i1-3071,89XDA-1351 - 1KP-112-22S-MYPN-8TVB-0000 tyre inflator-PETRON
i1-3072,SG-200C-AF  Atlas safety glasses (clear/anti fog lens)
i1-3073,PETRON Euro5 sticker-110mm x 40mm
i1-3074,PETRON EN500S-PPL-Euro5 + R100 + R95-205mm x 425mm
i1-3075,PETRON EN500S-PPL - Diesel-205mm x 425mm
i1-3076,"M7 5.7"" OPT with contactless ,hybrid card reader,UPM & printer"
i1-3077,"M7 10.4"" OPT with contactless,hybrid card reader,UPM & printer"
i1-3078,CT20150-G99 CFT Meter
i1-3079,"3/4"" Tatsuno breakaway"
i1-3080,Stainless steel flange plate thk 4mm  x W 58mm x L103mm
i1-3081,Teflon end cap dia 56mm x H 11mm
i1-3082,40FC Black sealant
i1-3083,"M02321K001 Kit, diaphragm repair"
